Horodatage,Caméra,Scénario,Catégorie,Type d'objet,Nombre
19/05/2024 00:00:00,D11 - ruelle Syndic V21-V01,Entree ruelle Syndic,Barrière à sens unique,vélo,0
19/05/2024 00:00:00,D11 - ruelle Syndic V21-V01,Entree ruelle Syndic,Barrière à sens unique,personne,112
18/05/2024 00:00:00,D11 - ruelle Syndic V21-V01,Entree ruelle Syndic,Barrière à sens unique,moto,0
18/05/2024 00:00:00,D11 - ruelle Syndic V21-V01,Entree ruelle Syndic,Barrière à sens unique,véhicule léger,5
18/05/2024 00:00:00,D11 - ruelle Syndic V21-V01,Entree ruelle Syndic,Barrière à sens unique,véhicule intermédiaire,0
18/05/2024 00:00:00,D11 - ruelle Syndic V21-V01,Entree ruelle Syndic,Barrière à sens unique,poids lourd,0
18/05/2024 00:00:00,D11 - ruelle Syndic V21-V01,Entree ruelle Syndic,Barrière à sens unique,bus,0
18/05/2024 00:00:00,D11 - ruelle Syndic V21-V01,Entree ruelle Syndic,Barrière à sens unique,vélo,0
18/05/2024 00:00:00,D11 - ruelle Syndic V21-V01,Entree ruelle Syndic,Barrière à sens unique,personne,151
17/05/2024 00:00:00,D11 - ruelle Syndic V21-V01,Entree ruelle Syndic,Barrière à sens unique,moto,0
17/05/2024 00:00:00,D11 - ruelle Syndic V21-V01,Entree ruelle Syndic,Barrière à sens unique,véhicule léger,12
17/05/2024 00:00:00,D11 - ruelle Syndic V21-V01,Entree ruelle Syndic,Barrière à sens unique,véhicule intermédiaire,0
17/05/2024 00:00:00,D11 - ruelle Syndic V21-V01,Entree ruelle Syndic,Barrière à sens unique,poids lourd,0
17/05/2024 00:00:00,D11 - ruelle Syndic V21-V01,Entree ruelle Syndic,Barrière à sens unique,bus,0
17/05/2024 00:00:00,D11 - ruelle Syndic V21-V01,Entree ruelle Syndic,Barrière à sens unique,vélo,1
17/05/2024 00:00:00,D11 - ruelle Syndic V21-V01,Entree ruelle Syndic,Barrière à sens unique,personne,128
16/05/2024 00:00:00,D11 - ruelle Syndic V21-V01,Entree ruelle Syndic,Barrière à sens unique,moto,0
16/05/2024 00:00:00,D11 - ruelle Syndic V21-V01,Entree ruelle Syndic,Barrière à sens unique,véhicule léger,11
16/05/2024 00:00:00,D11 - ruelle Syndic V21-V01,Entree ruelle Syndic,Barrière à sens unique,véhicule intermédiaire,0
16/05/2024 00:00:00,D11 - ruelle Syndic V21-V01,Entree ruelle Syndic,Barrière à sens unique,poids lourd,0
16/05/2024 00:00:00,D11 - ruelle Syndic V21-V01,Entree ruelle Syndic,Barrière à sens unique,bus,0
16/05/2024 00:00:00,D11 - ruelle Syndic V21-V01,Entree ruelle Syndic,Barrière à sens unique,vélo,0
16/05/2024 00:00:00,D11 - ruelle Syndic V21-V01,Entree ruelle Syndic,Barrière à sens unique,personne,107
15/05/2024 00:00:00,D11 - ruelle Syndic V21-V01,Entree ruelle Syndic,Barrière à sens unique,moto,0
15/05/2024 00:00:00,D11 - ruelle Syndic V21-V01,Entree ruelle Syndic,Barrière à sens unique,véhicule léger,12
15/05/2024 00:00:00,D11 - ruelle Syndic V21-V01,Entree ruelle Syndic,Barrière à sens unique,véhicule intermédiaire,0
15/05/2024 00:00:00,D11 - ruelle Syndic V21-V01,Entree ruelle Syndic,Barrière à sens unique,poids lourd,0
15/05/2024 00:00:00,D11 - ruelle Syndic V21-V01,Entree ruelle Syndic,Barrière à sens unique,bus,0
15/05/2024 00:00:00,D11 - ruelle Syndic V21-V01,Entree ruelle Syndic,Barrière à sens unique,vélo,0
15/05/2024 00:00:00,D11 - ruelle Syndic V21-V01,Entree ruelle Syndic,Barrière à sens unique,personne,139
14/06/2024 00:00:00,D11 - ruelle Syndic V21-V01,Entree ruelle Syndic,Barrière à sens unique,moto,0
14/06/2024 00:00:00,D11 - ruelle Syndic V21-V01,Entree ruelle Syndic,Barrière à sens unique,véhicule léger,4
14/06/2024 00:00:00,D11 - ruelle Syndic V21-V01,Entree ruelle Syndic,Barrière à sens unique,véhicule intermédiaire,0
14/06/2024 00:00:00,D11 - ruelle Syndic V21-V01,Entree ruelle Syndic,Barrière à sens unique,poids lourd,0
14/06/2024 00:00:00,D11 - ruelle Syndic V21-V01,Entree ruelle Syndic,Barrière à sens unique,bus,0
14/06/2024 00:00:00,D11 - ruelle Syndic V21-V01,Entree ruelle Syndic,Barrière à sens unique,vélo,1
14/06/2024 00:00:00,D11 - ruelle Syndic V21-V01,Entree ruelle Syndic,Barrière à sens unique,personne,32
14/05/2024 00:00:00,D11 - ruelle Syndic V21-V01,Entree ruelle Syndic,Barrière à sens unique,moto,0
14/05/2024 00:00:00,D11 - ruelle Syndic V21-V01,Entree ruelle Syndic,Barrière à sens unique,véhicule léger,14
14/05/2024 00:00:00,D11 - ruelle Syndic V21-V01,Entree ruelle Syndic,Barrière à sens unique,véhicule intermédiaire,0
14/05/2024 00:00:00,D11 - ruelle Syndic V21-V01,Entree ruelle Syndic,Barrière à sens unique,poids lourd,0
14/05/2024 00:00:00,D11 - ruelle Syndic V21-V01,Entree ruelle Syndic,Barrière à sens unique,bus,0
14/05/2024 00:00:00,D11 - ruelle Syndic V21-V01,Entree ruelle Syndic,Barrière à sens unique,vélo,0
