Horodatage,Caméra,Scénario,Catégorie,Type d'objet,Nombre
16/06/2024 00:00:00,D15 - V21-V19,Comptage vers V19,Barrière à sens unique,vélo,0
16/06/2024 00:00:00,D15 - V21-V19,Comptage vers V19,Barrière à sens unique,personne,14
16/05/2024 00:00:00,D15 - V21-V19,Comptage vers V19,Barrière à sens unique,moto,0
16/05/2024 00:00:00,D15 - V21-V19,Comptage vers V19,Barrière à sens unique,véhicule léger,125
16/05/2024 00:00:00,D15 - V21-V19,Comptage vers V19,Barrière à sens unique,véhicule intermédiaire,0
16/05/2024 00:00:00,D15 - V21-V19,Comptage vers V19,Barrière à sens unique,poids lourd,0
16/05/2024 00:00:00,D15 - V21-V19,Comptage vers V19,Barrière à sens unique,bus,0
16/05/2024 00:00:00,D15 - V21-V19,Comptage vers V19,Barrière à sens unique,vélo,0
16/05/2024 00:00:00,D15 - V21-V19,Comptage vers V19,Barrière à sens unique,personne,89
15/06/2024 00:00:00,D15 - V21-V19,Comptage vers V19,Barrière à sens unique,moto,0
15/06/2024 00:00:00,D15 - V21-V19,Comptage vers V19,Barrière à sens unique,véhicule léger,152
15/06/2024 00:00:00,D15 - V21-V19,Comptage vers V19,Barrière à sens unique,véhicule intermédiaire,0
15/06/2024 00:00:00,D15 - V21-V19,Comptage vers V19,Barrière à sens unique,poids lourd,0
15/06/2024 00:00:00,D15 - V21-V19,Comptage vers V19,Barrière à sens unique,bus,0
15/06/2024 00:00:00,D15 - V21-V19,Comptage vers V19,Barrière à sens unique,vélo,0
15/06/2024 00:00:00,D15 - V21-V19,Comptage vers V19,Barrière à sens unique,personne,167
15/05/2024 00:00:00,D15 - V21-V19,Comptage vers V19,Barrière à sens unique,moto,0
15/05/2024 00:00:00,D15 - V21-V19,Comptage vers V19,Barrière à sens unique,véhicule léger,115
15/05/2024 00:00:00,D15 - V21-V19,Comptage vers V19,Barrière à sens unique,véhicule intermédiaire,0
15/05/2024 00:00:00,D15 - V21-V19,Comptage vers V19,Barrière à sens unique,poids lourd,0
15/05/2024 00:00:00,D15 - V21-V19,Comptage vers V19,Barrière à sens unique,bus,0
15/05/2024 00:00:00,D15 - V21-V19,Comptage vers V19,Barrière à sens unique,vélo,1
15/05/2024 00:00:00,D15 - V21-V19,Comptage vers V19,Barrière à sens unique,personne,106
14/06/2024 00:00:00,D15 - V21-V19,Comptage vers V19,Barrière à sens unique,moto,0
14/06/2024 00:00:00,D15 - V21-V19,Comptage vers V19,Barrière à sens unique,véhicule léger,109
14/06/2024 00:00:00,D15 - V21-V19,Comptage vers V19,Barrière à sens unique,véhicule intermédiaire,0
14/06/2024 00:00:00,D15 - V21-V19,Comptage vers V19,Barrière à sens unique,poids lourd,0
14/06/2024 00:00:00,D15 - V21-V19,Comptage vers V19,Barrière à sens unique,bus,1
14/06/2024 00:00:00,D15 - V21-V19,Comptage vers V19,Barrière à sens unique,vélo,0
14/06/2024 00:00:00,D15 - V21-V19,Comptage vers V19,Barrière à sens unique,personne,43
14/05/2024 00:00:00,D15 - V21-V19,Comptage vers V19,Barrière à sens unique,moto,0
14/05/2024 00:00:00,D15 - V21-V19,Comptage vers V19,Barrière à sens unique,véhicule léger,132
14/05/2024 00:00:00,D15 - V21-V19,Comptage vers V19,Barrière à sens unique,véhicule intermédiaire,0
14/05/2024 00:00:00,D15 - V21-V19,Comptage vers V19,Barrière à sens unique,poids lourd,0
14/05/2024 00:00:00,D15 - V21-V19,Comptage vers V19,Barrière à sens unique,bus,0
14/05/2024 00:00:00,D15 - V21-V19,Comptage vers V19,Barrière à sens unique,vélo,0
14/05/2024 00:00:00,D15 - V21-V19,Comptage vers V19,Barrière à sens unique,personne,148
13/06/2024 00:00:00,D15 - V21-V19,Comptage vers V19,Barrière à sens unique,moto,0
13/06/2024 00:00:00,D15 - V21-V19,Comptage vers V19,Barrière à sens unique,véhicule léger,108
13/06/2024 00:00:00,D15 - V21-V19,Comptage vers V19,Barrière à sens unique,véhicule intermédiaire,0
13/06/2024 00:00:00,D15 - V21-V19,Comptage vers V19,Barrière à sens unique,poids lourd,0
13/06/2024 00:00:00,D15 - V21-V19,Comptage vers V19,Barrière à sens unique,bus,0
13/06/2024 00:00:00,D15 - V21-V19,Comptage vers V19,Barrière à sens unique,vélo,0
13/06/2024 00:00:00,D15 - V21-V19,Comptage vers V19,Barrière à sens unique,personne,95
13/05/2024 00:00:00,D15 - V21-V19,Comptage vers V19,Barrière à sens unique,moto,1
13/05/2024 00:00:00,D15 - V21-V19,Comptage vers V19,Barrière à sens unique,véhicule léger,151
13/05/2024 00:00:00,D15 - V21-V19,Comptage vers V19,Barrière à sens unique,véhicule intermédiaire,0
13/05/2024 00:00:00,D15 - V21-V19,Comptage vers V19,Barrière à sens unique,poids lourd,0
13/05/2024 00:00:00,D15 - V21-V19,Comptage vers V19,Barrière à sens unique,bus,0
13/05/2024 00:00:00,D15 - V21-V19,Comptage vers V19,Barrière à sens unique,vélo,0
13/05/2024 00:00:00,D15 - V21-V19,Comptage vers V19,Barrière à sens unique,personne,127
12/06/2024 00:00:00,D15 - V21-V19,Comptage vers V19,Barrière à sens unique,moto,0
12/06/2024 00:00:00,D15 - V21-V19,Comptage vers V19,Barrière à sens unique,véhicule léger,144
12/06/2024 00:00:00,D15 - V21-V19,Comptage vers V19,Barrière à sens unique,véhicule intermédiaire,0
12/06/2024 00:00:00,D15 - V21-V19,Comptage vers V19,Barrière à sens unique,poids lourd,0
12/06/2024 00:00:00,D15 - V21-V19,Comptage vers V19,Barrière à sens unique,bus,0
12/06/2024 00:00:00,D15 - V21-V19,Comptage vers V19,Barrière à sens unique,vélo,1
12/06/2024 00:00:00,D15 - V21-V19,Comptage vers V19,Barrière à sens unique,personne,157
12/05/2024 00:00:00,D15 - V21-V19,Comptage vers V19,Barrière à sens unique,moto,0
12/05/2024 00:00:00,D15 - V21-V19,Comptage vers V19,Barrière à sens unique,véhicule léger,90
