Horodatage,Caméra,Scénario,Catégorie,Type d'objet,Nombre
17/06/2024 00:00:00,D09 - Rue Principale Entree,Sens entree,Barrière à sens unique,véhicule léger,139
17/06/2024 00:00:00,D09 - Rue Principale Entree,Sens entree,Barrière à sens unique,véhicule intermédiaire,0
17/06/2024 00:00:00,D09 - Rue Principale Entree,Sens entree,Barrière à sens unique,poids lourd,0
17/06/2024 00:00:00,D09 - Rue Principale Entree,Sens entree,Barrière à sens unique,bus,0
17/06/2024 00:00:00,D09 - Rue Principale Entree,Sens entree,Barrière à sens unique,vélo,5
17/06/2024 00:00:00,D09 - Rue Principale Entree,Sens entree,Barrière à sens unique,personne,169
17/05/2024 00:00:00,D09 - Rue Principale Entree,Sens entree,Barrière à sens unique,moto,2
17/05/2024 00:00:00,D09 - Rue Principale Entree,Sens entree,Barrière à sens unique,véhicule léger,196
17/05/2024 00:00:00,D09 - Rue Principale Entree,Sens entree,Barrière à sens unique,véhicule intermédiaire,1
17/05/2024 00:00:00,D09 - Rue Principale Entree,Sens entree,Barrière à sens unique,poids lourd,0
17/05/2024 00:00:00,D09 - Rue Principale Entree,Sens entree,Barrière à sens unique,bus,0
17/05/2024 00:00:00,D09 - Rue Principale Entree,Sens entree,Barrière à sens unique,vélo,8
17/05/2024 00:00:00,D09 - Rue Principale Entree,Sens entree,Barrière à sens unique,personne,208
16/06/2024 00:00:00,D09 - Rue Principale Entree,Sens entree,Barrière à sens unique,moto,3
16/06/2024 00:00:00,D09 - Rue Principale Entree,Sens entree,Barrière à sens unique,véhicule léger,42
16/06/2024 00:00:00,D09 - Rue Principale Entree,Sens entree,Barrière à sens unique,véhicule intermédiaire,0
16/06/2024 00:00:00,D09 - Rue Principale Entree,Sens entree,Barrière à sens unique,poids lourd,0
16/06/2024 00:00:00,D09 - Rue Principale Entree,Sens entree,Barrière à sens unique,bus,0
16/06/2024 00:00:00,D09 - Rue Principale Entree,Sens entree,Barrière à sens unique,vélo,1
16/06/2024 00:00:00,D09 - Rue Principale Entree,Sens entree,Barrière à sens unique,personne,33
16/05/2024 00:00:00,D09 - Rue Principale Entree,Sens entree,Barrière à sens unique,moto,5
16/05/2024 00:00:00,D09 - Rue Principale Entree,Sens entree,Barrière à sens unique,véhicule léger,178
16/05/2024 00:00:00,D09 - Rue Principale Entree,Sens entree,Barrière à sens unique,véhicule intermédiaire,1
16/05/2024 00:00:00,D09 - Rue Principale Entree,Sens entree,Barrière à sens unique,poids lourd,0
16/05/2024 00:00:00,D09 - Rue Principale Entree,Sens entree,Barrière à sens unique,bus,0
16/05/2024 00:00:00,D09 - Rue Principale Entree,Sens entree,Barrière à sens unique,vélo,4
16/05/2024 00:00:00,D09 - Rue Principale Entree,Sens entree,Barrière à sens unique,personne,182
15/06/2024 00:00:00,D09 - Rue Principale Entree,Sens entree,Barrière à sens unique,moto,1
15/06/2024 00:00:00,D09 - Rue Principale Entree,Sens entree,Barrière à sens unique,véhicule léger,174
15/06/2024 00:00:00,D09 - Rue Principale Entree,Sens entree,Barrière à sens unique,véhicule intermédiaire,1
15/06/2024 00:00:00,D09 - Rue Principale Entree,Sens entree,Barrière à sens unique,poids lourd,0
15/06/2024 00:00:00,D09 - Rue Principale Entree,Sens entree,Barrière à sens unique,bus,0
15/06/2024 00:00:00,D09 - Rue Principale Entree,Sens entree,Barrière à sens unique,vélo,4
15/06/2024 00:00:00,D09 - Rue Principale Entree,Sens entree,Barrière à sens unique,personne,183
15/05/2024 00:00:00,D09 - Rue Principale Entree,Sens entree,Barrière à sens unique,moto,2
15/05/2024 00:00:00,D09 - Rue Principale Entree,Sens entree,Barrière à sens unique,véhicule léger,178
15/05/2024 00:00:00,D09 - Rue Principale Entree,Sens entree,Barrière à sens unique,véhicule intermédiaire,1
15/05/2024 00:00:00,D09 - Rue Principale Entree,Sens entree,Barrière à sens unique,poids lourd,0
15/05/2024 00:00:00,D09 - Rue Principale Entree,Sens entree,Barrière à sens unique,bus,0
15/05/2024 00:00:00,D09 - Rue Principale Entree,Sens entree,Barrière à sens unique,vélo,3
15/05/2024 00:00:00,D09 - Rue Principale Entree,Sens entree,Barrière à sens unique,personne,191
14/06/2024 00:00:00,D09 - Rue Principale Entree,Sens entree,Barrière à sens unique,moto,2
14/06/2024 00:00:00,D09 - Rue Principale Entree,Sens entree,Barrière à sens unique,véhicule léger,98
14/06/2024 00:00:00,D09 - Rue Principale Entree,Sens entree,Barrière à sens unique,véhicule intermédiaire,0
14/06/2024 00:00:00,D09 - Rue Principale Entree,Sens entree,Barrière à sens unique,poids lourd,0
14/06/2024 00:00:00,D09 - Rue Principale Entree,Sens entree,Barrière à sens unique,bus,0
14/06/2024 00:00:00,D09 - Rue Principale Entree,Sens entree,Barrière à sens unique,vélo,1
14/06/2024 00:00:00,D09 - Rue Principale Entree,Sens entree,Barrière à sens unique,personne,107
14/05/2024 00:00:00,D09 - Rue Principale Entree,Sens entree,Barrière à sens unique,moto,0
14/05/2024 00:00:00,D09 - Rue Principale Entree,Sens entree,Barrière à sens unique,véhicule léger,216
14/05/2024 00:00:00,D09 - Rue Principale Entree,Sens entree,Barrière à sens unique,véhicule intermédiaire,0
14/05/2024 00:00:00,D09 - Rue Principale Entree,Sens entree,Barrière à sens unique,poids lourd,0
14/05/2024 00:00:00,D09 - Rue Principale Entree,Sens entree,Barrière à sens unique,bus,0
14/05/2024 00:00:00,D09 - Rue Principale Entree,Sens entree,Barrière à sens unique,vélo,4
14/05/2024 00:00:00,D09 - Rue Principale Entree,Sens entree,Barrière à sens unique,personne,247
13/06/2024 00:00:00,D09 - Rue Principale Entree,Sens entree,Barrière à sens unique,moto,0
13/06/2024 00:00:00,D09 - Rue Principale Entree,Sens entree,Barrière à sens unique,véhicule léger,156
13/06/2024 00:00:00,D09 - Rue Principale Entree,Sens entree,Barrière à sens unique,véhicule intermédiaire,0
13/06/2024 00:00:00,D09 - Rue Principale Entree,Sens entree,Barrière à sens unique,poids lourd,0
13/06/2024 00:00:00,D09 - Rue Principale Entree,Sens entree,Barrière à sens unique,bus,0
13/06/2024 00:00:00,D09 - Rue Principale Entree,Sens entree,Barrière à sens unique,vélo,2
13/06/2024 00:00:00,D09 - Rue Principale Entree,Sens entree,Barrière à sens unique,personne,135
13/05/2024 00:00:00,D09 - Rue Principale Entree,Sens entree,Barrière à sens unique,moto,4
13/05/2024 00:00:00,D09 - Rue Principale Entree,Sens entree,Barrière à sens unique,véhicule léger,235
13/05/2024 00:00:00,D09 - Rue Principale Entree,Sens entree,Barrière à sens unique,véhicule intermédiaire,0
13/05/2024 00:00:00,D09 - Rue Principale Entree,Sens entree,Barrière à sens unique,poids lourd,0
13/05/2024 00:00:00,D09 - Rue Principale Entree,Sens entree,Barrière à sens unique,bus,0
13/05/2024 00:00:00,D09 - Rue Principale Entree,Sens entree,Barrière à sens unique,vélo,3
13/05/2024 00:00:00,D09 - Rue Principale Entree,Sens entree,Barrière à sens unique,personne,262
12/06/2024 00:00:00,D09 - Rue Principale Entree,Sens entree,Barrière à sens unique,moto,1
12/06/2024 00:00:00,D09 - Rue Principale Entree,Sens entree,Barrière à sens unique,véhicule léger,185
12/06/2024 00:00:00,D09 - Rue Principale Entree,Sens entree,Barrière à sens unique,véhicule intermédiaire,0
12/06/2024 00:00:00,D09 - Rue Principale Entree,Sens entree,Barrière à sens unique,poids lourd,0
12/06/2024 00:00:00,D09 - Rue Principale Entree,Sens entree,Barrière à sens unique,bus,0
12/06/2024 00:00:00,D09 - Rue Principale Entree,Sens entree,Barrière à sens unique,vélo,1
12/06/2024 00:00:00,D09 - Rue Principale Entree,Sens entree,Barrière à sens unique,personne,159
12/05/2024 00:00:00,D09 - Rue Principale Entree,Sens entree,Barrière à sens unique,moto,4
12/05/2024 00:00:00,D09 - Rue Principale Entree,Sens entree,Barrière à sens unique,véhicule léger,176
12/05/2024 00:00:00,D09 - Rue Principale Entree,Sens entree,Barrière à sens unique,véhicule intermédiaire,0
12/05/2024 00:00:00,D09 - Rue Principale Entree,Sens entree,Barrière à sens unique,poids lourd,0
12/05/2024 00:00:00,D09 - Rue Principale Entree,Sens entree,Barrière à sens unique,bus,0
12/05/2024 00:00:00,D09 - Rue Principale Entree,Sens entree,Barrière à sens unique,vélo,3
12/05/2024 00:00:00,D09 - Rue Principale Entree,Sens entree,Barrière à sens unique,personne,98
11/06/2024 00:00:00,D09 - Rue Principale Entree,Sens entree,Barrière à sens unique,moto,3
11/06/2024 00:00:00,D09 - Rue Principale Entree,Sens entree,Barrière à sens unique,véhicule léger,194
11/06/2024 00:00:00,D09 - Rue Principale Entree,Sens entree,Barrière à sens unique,véhicule intermédiaire,0
11/06/2024 00:00:00,D09 - Rue Principale Entree,Sens entree,Barrière à sens unique,poids lourd,0
11/06/2024 00:00:00,D09 - Rue Principale Entree,Sens entree,Barrière à sens unique,bus,0
11/06/2024 00:00:00,D09 - Rue Principale Entree,Sens entree,Barrière à sens unique,vélo,4
11/06/2024 00:00:00,D09 - Rue Principale Entree,Sens entree,Barrière à sens unique,personne,162
11/05/2024 00:00:00,D09 - Rue Principale Entree,Sens entree,Barrière à sens unique,moto,2
11/05/2024 00:00:00,D09 - Rue Principale Entree,Sens entree,Barrière à sens unique,véhicule léger,293
11/05/2024 00:00:00,D09 - Rue Principale Entree,Sens entree,Barrière à sens unique,véhicule intermédiaire,0
11/05/2024 00:00:00,D09 - Rue Principale Entree,Sens entree,Barrière à sens unique,poids lourd,0
11/05/2024 00:00:00,D09 - Rue Principale Entree,Sens entree,Barrière à sens unique,bus,0
